price_x,size,brand,category,INNER SOLE,fabric_0,fabric_1,fabric_2,fabric_3,fabric_4,fabric_5,fabric_6,generalized_category,color,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,notes_0,notes_1,notes_2,notes_3,notes_4,notes_5,notes_6,notes_7,notes_8,notes_9,notes_10,notes_11,notes_12,notes_13,notes_14,notes_15,notes_16,notes_17,notes_18,notes_19,notes_20,notes_21,notes_22,notes_23,notes_24,notes_25,notes_26,notes_27,notes_28,notes_29,notes_30,notes_31,notes_32,notes_33,notes_34,notes_35,notes_36,notes_37,notes_38,notes_39,notes_40,notes_41,notes_42,notes_43,notes_44,notes_45,notes_46,notes_47,notes_48,notes_49,notes_50,notes_51,notes_52,notes_53,notes_54,notes_55,notes_56,notes_57,notes_58,notes_59,notes_60,notes_61,notes_62,text_0,text_1,text_2,text_3,text_4,text_5,condition_0,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10,condition_11,condition_12,condition_13,condition_14
20.0,10,ARIANNE,top,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,cami,lace, , , ,unknown, , , , , , , , , , , , , , 
30.0,14,ARIANNE ,top,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,lace,detail, , , , ,unknown, , , , , , , , , , , , , , 
55.0,8-10,ARTISAN ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sleeve,designer,sheer, , , ,unknown, , , , , , , , , , , , , , 
59.0,12,ARTSTYLE,dress,unknown,rayon,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['multi', 'yellow']",multi,yellow, , , , , , ,style,nz,pull,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,tunic,paisley,nz,yellow, , ,excellent,preloved, , , , , , , , , , , , , 
45.0,12-14,ARTSTYLE ,dress,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['black', 'white']",black,white, , , , , , ,required,nz,slip,style,pull, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,luna, , , , , ,excellent,preloved,worn,hardly, , , , , , , , , , , 
50.0,No size in title,ARTSYLE,necklace,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,accessory,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,heart,metal,nz,beaten, , ,unknown, , , , , , , , , , , , , , 
22.0,14,ASHLEY By Ashley Fogel ,tee,unknown,cotton,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['black', 'white']",black,white, , , , , , ,stretch,scooped,hem, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,stripe, , , , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,16,ASHLEY FOGEL,blouse,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['blue', 'white']",blue,white, , , , , , ,sleeve,button,front, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,pleat, , , , ,excellent,preloved, , , , , , , , , , , , , 
60.0,14,ASHLEY FOGEL,jacket,unknown,cotton,polyester,unknown,unknown,unknown,unknown,unknown,outerwear,['black'],black, , , , , , , ,nz,lined,front,open,fasten, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,nz,crochet,detail, , , ,excellent,preloved, , , , , , , , , , , , , 
65.0,16,ASHLEY FOGEL,skirt,unknown,acetate,polyamide,polyester,unknown,unknown,unknown,unknown,lower,"['black', 'white']",black,white, , , , , , ,floral,nz,access,zip,embossed,side,beautiful,italian, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,floral,pleat,nz,midi, , ,excellent,preloved, , , , , , , , , , , , , 
25.0,12-14,ASHLEY FOGEL ,top,unknown,viscose,polyester,unknown,unknown,unknown,unknown,unknown,upper,"['dark', 'very', 'blue', 'white']",dark,very,blue,white, , , , ,plenty,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,monochrome,knit, , , , ,preloved,good, , , , , , , , , , , , , 
39.0,10,ASHLEY FOGEL ,pants,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,silver,spotted,capri, , , ,unknown, , , , , , , , , , , , , , 
32.0,10-12,ASHLEY FOGEL ,cardi,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,crop,soft, , , , ,unknown, , , , , , , , , , , , , , 
17.0,14,ASHLEY FOGEL ,top,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,stripe,stretch, , , , ,unknown, , , , , , , , , , , , , , 
35.0,16,ASHLEY FOGEL ,jeans,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,vintage,denim, , , , ,unknown, , , , , , , , , , , , , , 
30.0,No size in title,ASOS,clutch,unknown,leather,polyester,unknown,unknown,unknown,unknown,unknown,bag,"['hot', 'pink']",hot,pink, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,leather,front,fur, , ,new,brand, , , , , , , , , , , , , 
19.0,6,ASOS,leggings,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,foxy,pieces,funky, , ,unknown, , , , , , , , , , , , , , 
35.0,10,ASOS ,dress,unknown,elastane,viscose,polyester,unknown,unknown,unknown,unknown,full_body,"['khaki', 'green']",khaki,green, , , , , , ,dress,stretch,detail,sweater,frill, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,frill,sweater,detail, , ,tags,new,brand, , , , , , , , , , , , 
39.0,10,ASOS ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,peacock,vintage, , , ,unknown, , , , , , , , , , , , , , 
35.0,20,ASOS ,romper,unknown,elastane,polyester,unknown,unknown,unknown,unknown,unknown,full_body,"['dark', 'blue']",dark,blue, , , , , , ,bell,eye,nape,tiebow,sleeve,stretch,zip,hook,back,cm,neckline,sleeves,splits,neck,fastens,access, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sleeve,bell, , , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,8,ASOS ,espadrille, 25cms      WIDTH,textile,rubber,unknown,unknown,unknown,unknown,unknown,shoes,"['black', 'beige', 'green', 'yellow']",black,beige,green,yellow, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,pineapple,embellished, , , , ,like,new, , , , , , , , , , , , , 
20.0,16,ASOS ,pants,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,lower,['grey'],grey, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,wide,leg,grey, , , ,excellent,preloved, , , , , , , , , , , , , 
39.0,14,ASOS ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,grid,check,wiggle, , , ,unknown, , , , , , , , , , , , , , 
22.0,8,ASOS ,pants,unknown,elastane,viscose,polyester,unknown,unknown,unknown,unknown,lower,['maroon'],maroon, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,maroon, , , , , ,excellent,preloved, , , , , , , , , , , , , 
25.0,12,ASOS ,pants,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,lower,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,drape,navy, , , , ,unknown, , , , , , , , , , , , , , 
29.0,12-14,ASOS ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sleeve,one, , , , ,unknown, , , , , , , , , , , , , , 
19.0,12,ASOS ,skirt,unknown,elastane,cotton,unknown,unknown,unknown,unknown,unknown,lower,"['black', 'red', 'white']",black,red,white, , , , , ,elasticated,waist,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,luxe,pencil,sport, , , ,excellent,preloved, , , , , , , , , , , , , 
25.0,10,ASOS ,loafers, 27cms      WIDTH,textile/synthetic,textile,synthetic,unknown,unknown,unknown,unknown,shoes,['black'],black, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,tassel, , , , , ,excellent,preloved, , , , , , , , , , , , , 
45.0,18,ASOS ,dress,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['purple', 'blue', 'light', 'green']",purple,blue,light,green, , , , ,button,nape,sle,lined,shoulders,neckline,tasseled,neck, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sequin,shift,tassel, , , ,excellent,preloved, , , , , , , , , , , , , 
39.0,14-16,ASOS CURVE ,dress,unknown,elastane,polyester,unknown,unknown,unknown,unknown,unknown,full_body,"['multi', 'black', 'orange']",multi,black,orange, , , , , ,style,pull,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,cityscape,bodycon,print, , , ,excellent,preloved, , , , , , , , , , , , , 
30.0,10-12,ASSEMBLY LABEL ,dress,unknown,cotton,linen,unknown,unknown,unknown,unknown,unknown,full_body,"['black', 'washed']",black,washed, , , , , , ,style,pull,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,linen,blend,midi, , , ,excellent,preloved, , , , , , , , , , , , , 
42.0,8-12,ASSEMBLY LABEL ,dress,unknown,cotton,linen,unknown,unknown,unknown,unknown,unknown,full_body,"['navy', 'blue']",navy,blue, , , , , , ,sleeve,front,curved,hemline,button, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,shirt,linen,blend, , , ,excellent,preloved, , , , , , , , , , , , , 
30.0,10-12,ATMOS & HERE ,blazer,unknown,elastane,polyester,unknown,unknown,unknown,unknown,unknown,outerwear,['black'],black, , , , , , , ,pockets,eye,sewn,sle,lined,front,hook,fasten,closed, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sleeve,flared, , , , ,excellent,preloved, , , , , , , , , , , , , 
22.0,10,ATMOSPHERE ,romper,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,strapless,aztec, , , , ,unknown, , , , , , , , , , , , , , 
25.0,10,ATMOSPHERE ,jacket,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,outerwear,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,raspberry,printed, , , ,unknown, , , , , , , , , , , , , , 
20.0,12-14,ATMOSPHERE ,cardi,unknown,cotton,viscose,unknown,unknown,unknown,unknown,unknown,upper,['black'],black, , , , , , , ,front,stretch,ties, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,knit,crop, , , , ,excellent,preloved, , , , , , , , , , , , , 
15.0,14,ATMOSPHERE ,top,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,striped, , , , , ,unknown, , , , , , , , , , , , , , 
39.0,12,ATTITUDE ,top,unknown,linen,rayon,polyester,unknown,unknown,unknown,unknown,upper,"['black', 'white']",black,white, , , , , , ,length,pocket,sle,front,half,zip,back,sleeves,access, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,stripe,tunic,linen,blend, , ,excellent,preloved, , , , , , , , , , , , , 
49.0,14,ATTITUDE ,cardi,unknown,merino,wool,acrylic,unknown,unknown,unknown,unknown,upper,['grey'],grey, , , , , , , ,pockets,button,front,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,merino,blend, , , , ,excellent,preloved, , , , , , , , , , , , , 
39.0,12,AUGUST,top,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,waters,au,pastel, , , ,unknown, , , , , , , , , , , , , , 
18.0,12-14,AUGUST SILK ,top,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['black', 'blue', 'white']",black,blue,white, , , , , ,split,slip,required,centre,hemline,back,cm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,royal,colourblock, , , , ,excellent,preloved, , , , , , , , , , , , , 
16.5,12,AUGUST SILK ,top,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,upper,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,studded, , , , , ,unknown, , , , , , , , , , , , , , 
59.0,12,AUGUSTINE,dress,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['fluro', 'pink', 'white']",fluro,pink,white, , , , , ,length,lined,front,half,zip,centred,back,waist,sleeves,belt,fastens,access, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,fred,detail,embroidered, , , ,excellent,preloved, , , , , , , , , , , , , 
49.0,6-8,AUGUSTINE,dress,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['multi', 'cream']",multi,cream, , , , , , ,drawstr,style,lined,waist,pull, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,butterfly,mistress, , , , ,excellent,preloved, , , , , , , , , , , , , 
69.0,12,AUGUSTINE,dress,unknown,fabric,acrylic,b,cotton,elastane,unknown,unknown,full_body,"['white', 'navy', 'blue', 'gold']",white,navy,blue,gold, , , , ,style,pull,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sargent,carter, , , , ,excellent,preloved, , , , , , , , , , , , , 
69.0,14,AUGUSTINE,jumper,unknown,elastane,cotton,sequin,unknown,unknown,unknown,unknown,upper,"['black', 'teal']",black,teal, , , , , , ,jersey,heavy,sequin,stretch,black,sleeves,knit,teal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,colton, , , , , ,excellent,preloved, , , , , , , , , , , , , 
55.0,10,AUGUSTINE,top,unknown,sequin,fabric,polyester,b,cotton,elastane,unknown,upper,"['fluro', 'sequin', 'golden', 'grey', 'yellow']",fluro,sequin,golden,grey,yellow, , , ,lined,style,pull, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sparkle,devin, , , , ,worn,never,like,new, , , , , , , , , , , 
75.0,12,AUGUSTINE,dress,unknown,spex,polyester,unknown,unknown,unknown,unknown,unknown,full_body,['black'],black, , , , , , , ,slip,required,stretch,style,collection,summer,hemline,cm,pull,high,side, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,sparkle,maxi,back,emma, , ,excellent,preloved, , , , , , , , , , , , , 
59.0,12,AUGUSTINE,top,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['multi', 'wasabi']",multi,wasabi, , , , , , ,sleeve,autumn,flared,stretch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,gracie, , , , , ,preloved,good, , , , , , , , , , , , , 
85.0,8-10,AUGUSTINE,dress,unknown,cotton,polyester,unknown,unknown,unknown,unknown,unknown,full_body,"['navy', 'white', 'sequin', 'blue', 'silver', 'black', 'blush', 'pink']",navy,white,sequin,blue,silver,black,blush,pink,stretch,autumn,style,collection,pull, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,lipstick, , , , , ,excellent,preloved,worn,hardly, , , , , , , , , , , 
75.0,10,AUGUSTINE,top,unknown,fabric,polyester,b,cotton,elastane,c,unknown,upper,"['multi', 'navy', 'blue']",multi,navy,blue, , , , , ,back,winter,stretch,sleeves, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,floral,navy,mandy, , , ,excellent,preloved, , , , , , , , , , , , , 
40.0,8-10,AUGUSTINE,top,unknown,rayon,polyester,unknown,unknown,unknown,unknown,unknown,upper,"['black', 'gold']",black,gold, , , , , , ,sleeve,elasticated,neckline,hemline, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,owl,night, , , , ,excellent,preloved, , , , , , , , , , , , , 
89.0,10-12,AUGUSTINE,dress,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,full_body,"['royal', 'highlighter', 'blue', 'yellow']",royal,highlighter,blue,yellow, , , , ,style,collection,spr,pull, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,phoenix,embroidered, , , , ,excellent,preloved, , , , , , , , , , , , , 
35.0,10,AUGUSTINE,top,unknown,polyester,unknown,unknown,unknown,unknown,unknown,unknown,upper,"['gold', 'white']",gold,white, , , , , , ,hook,fasten,sle,eye, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,bn,heat,cover,white, , ,tag,new,brand, , , , , , , , , , , , 
85.0,10-12,AUGUSTINE ,dress,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,full_body,['unknown'],unknown, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,colourful, , , , , ,unknown, , , , , , , , , , , , , , 
40.0,8-10,AUGUSTINE ,dress,unknown,spex,polyester,unknown,unknown,unknown,unknown,unknown,full_body,"['fluro', 'green', 'blue', 'pink', 'yellow']",fluro,green,blue,pink,yellow, , , ,side,lined,access,zip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,floral,fluro, , , , ,excellent,preloved, , , , , , , , , , , , , 
40.0,8,AUGUSTINE ,dress,unknown,spex,polyester,unknown,unknown,unknown,unknown,unknown,full_body,"['pink', 'green']",pink,green, , , , , , ,give,sleeve,lined,zip,flared,body,side,access, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,floral,green, , , , ,excellent,preloved, , , , , , , , , , , , , 
